account_id,customer_id,account_number,bsb_code,account_type,creation_date,balance,currency,status,is_mule_account,daily_limit,monthly_limit
ACC00001204,AU-CUST00948,356641108,016-826,Current,2024-06-21,22511.25,AUD,ACTIVE,False,2000,200000
ACC00001205,AU-CUST00948,575858390,015-741,Savings,2025-02-05,1942.24,AUD,ACTIVE,False,5000,100000
ACC00001206,AU-CUST00949,671084125,016-874,Current,2024-03-26,4977.53,AUD,ACTIVE,False,2000,100000
ACC00001207,AU-CUST00950,541301940,017-826,Current,2025-05-30,40450.29,AUD,ACTIVE,False,10000,20000
ACC00001208,AU-CUST00951,900932465,012-514,Current,2024-02-20,5763.23,AUD,ACTIVE,False,5000,100000
ACC00001209,AU-CUST00952,205207154,012-966,Current,2024-07-18,10713.09,AUD,ACTIVE,False,25000,50000
ACC00001210,AU-CUST00953,679477072,016-787,Current,2025-05-02,7449.51,AUD,ACTIVE,False,5000,20000
ACC00001211,AU-CUST00954,875401597,014-631,Current,2025-06-08,14070.11,AUD,ACTIVE,False,10000,20000
ACC00001212,AU-CUST00954,423042621,016-127,Business,2025-09-06,1587.99,AUD,ACTIVE,False,10000,50000
ACC00001213,AU-CUST00955,999040261,016-321,Current,2024-07-25,10669.62,AUD,ACTIVE,False,5000,50000
ACC00001214,AU-CUST00956,433678100,014-236,Current,2024-09-12,1629.36,AUD,ACTIVE,False,2000,50000
ACC00001215,AU-CUST00957,397319062,017-070,Current,2024-10-14,4938.53,AUD,ACTIVE,False,10000,20000
ACC00001216,AU-CUST00958,325163987,018-846,Current,2025-03-27,10259.14,AUD,ACTIVE,False,10000,20000
ACC00001217,AU-CUST00958,702310777,018-604,Savings,2025-09-11,1462.17,AUD,ACTIVE,False,5000,50000
ACC00001218,AU-CUST00959,885005643,017-510,Current,2025-02-26,8032.79,AUD,ACTIVE,False,10000,20000
ACC00001219,AU-CUST00960,353141082,013-421,Current,2024-10-14,894.01,AUD,ACTIVE,False,2000,50000
ACC00001220,AU-CUST00960,863252784,012-072,Savings,2025-05-20,682.39,AUD,ACTIVE,False,2000,50000
ACC00001221,AU-CUST00961,527110166,016-429,Current,2024-07-22,980.79,AUD,ACTIVE,False,5000,50000
ACC00001222,AU-CUST00962,748432382,015-951,Current,2024-07-23,10311.48,AUD,ACTIVE,False,2000,50000
ACC00001223,AU-CUST00963,583621298,017-502,Current,2024-12-22,1108.07,AUD,ACTIVE,False,10000,50000
ACC00001224,AU-CUST00964,348356798,017-157,Current,2025-04-03,515.72,AUD,ACTIVE,False,10000,100000
ACC00001225,AU-CUST00965,493603986,017-527,Current,2024-02-12,2357.1,AUD,ACTIVE,False,5000,50000
ACC00001226,AU-CUST00966,997473155,017-246,Current,2025-02-26,3291.51,AUD,ACTIVE,False,2000,50000
ACC00001227,AU-CUST00967,726698078,014-807,Current,2024-09-21,570.14,AUD,ACTIVE,False,10000,20000
ACC00001228,AU-CUST00968,958550222,013-282,Current,2024-03-20,492.8,AUD,ACTIVE,False,2000,50000
ACC00001229,AU-CUST00969,135943354,012-528,Current,2024-02-22,1636.74,AUD,ACTIVE,False,10000,100000
ACC00001230,AU-CUST00970,643766858,014-836,Current,2024-07-04,2508.62,AUD,ACTIVE,False,5000,100000
ACC00001231,AU-CUST00970,487941673,014-282,Savings,2025-07-11,6795.86,AUD,ACTIVE,False,2000,20000
ACC00001232,AU-CUST00971,926254909,018-277,Current,2024-05-16,1274.33,AUD,ACTIVE,False,10000,50000
ACC00001233,AU-CUST00972,684962280,018-854,Current,2024-02-27,1309.02,AUD,ACTIVE,False,2000,50000
ACC00001234,AU-CUST00973,102742077,013-479,Current,2024-06-10,300.26,AUD,ACTIVE,False,2000,100000
ACC00001235,AU-CUST00974,113318565,014-991,Current,2025-04-02,2948.93,AUD,ACTIVE,False,5000,50000
ACC00001236,AU-CUST00975,891541050,013-095,Current,2025-01-28,120425.69,AUD,ACTIVE,False,10000,20000
ACC00001237,AU-CUST00976,354129603,016-403,Current,2024-04-24,2639.17,AUD,ACTIVE,False,2000,100000
ACC00001238,AU-CUST00977,572605051,015-500,Current,2025-01-05,3715.52,AUD,ACTIVE,False,5000,100000
ACC00001239,AU-CUST00978,471235956,013-833,Current,2024-09-04,3550.8,AUD,ACTIVE,False,5000,20000
ACC00001240,AU-CUST00979,623787787,017-311,Current,2025-02-14,6128.12,AUD,ACTIVE,False,5000,20000
ACC00001241,AU-CUST00980,791863434,012-987,Current,2024-05-15,284.91,AUD,ACTIVE,False,10000,50000
ACC00001242,AU-CUST00980,742410182,014-812,Savings,2025-08-20,279.0,AUD,ACTIVE,False,2000,100000
ACC00001243,AU-CUST00981,580176229,014-488,Current,2024-02-03,2831.73,AUD,ACTIVE,False,10000,100000
ACC00001244,AU-CUST00982,284946275,018-003,Current,2024-06-20,6565.9,AUD,ACTIVE,False,10000,50000
ACC00001245,AU-CUST00982,311577096,014-469,Savings,2025-08-28,2743.3,AUD,ACTIVE,False,2000,20000
ACC00001246,AU-CUST00983,635148914,013-768,Current,2025-06-29,1866.71,AUD,ACTIVE,False,5000,100000
ACC00001247,AU-CUST00983,626037735,016-203,Current,2025-09-23,18953.28,AUD,ACTIVE,False,10000,100000
ACC00001248,AU-CUST00984,407906711,015-016,Current,2024-11-01,1221.93,AUD,ACTIVE,False,2000,100000
ACC00001249,AU-CUST00985,724295305,013-783,Current,2024-01-30,3451.19,AUD,ACTIVE,False,5000,20000
ACC00001250,AU-CUST00985,837632354,013-030,Business,2024-09-21,20188.47,AUD,ACTIVE,False,5000,100000
ACC00001251,AU-CUST00986,143014210,016-769,Current,2025-06-19,4202.62,AUD,ACTIVE,False,2000,50000
ACC00001252,AU-CUST00987,858073691,014-191,Current,2025-03-29,190.92,AUD,ACTIVE,False,10000,50000
ACC00001253,AU-CUST00988,977761813,016-614,Current,2024-10-25,3187.99,AUD,ACTIVE,False,2000,50000
ACC00001254,AU-CUST00989,185378752,014-259,Current,2025-02-10,769.98,AUD,ACTIVE,False,2000,20000
ACC00001255,AU-CUST00990,540328354,013-620,Current,2024-04-11,4116.8,AUD,ACTIVE,False,5000,100000
ACC00001256,AU-CUST00991,367012696,012-400,Current,2024-11-20,639.89,AUD,ACTIVE,False,25000,100000
ACC00001257,AU-CUST00992,517453610,017-981,Current,2025-05-16,1878.68,AUD,ACTIVE,False,2000,50000
ACC00001258,AU-CUST00993,352348323,016-630,Current,2024-08-28,1965.29,AUD,ACTIVE,False,2000,20000
ACC00001259,AU-CUST00994,451407027,014-646,Current,2024-01-22,1032.11,AUD,ACTIVE,False,10000,50000
ACC00001260,AU-CUST00994,616425744,013-956,Savings,2024-06-21,3195.27,AUD,ACTIVE,False,25000,50000
ACC00001261,AU-CUST00995,605216469,013-091,Current,2025-02-19,2158.65,AUD,ACTIVE,False,5000,100000
ACC00001262,AU-CUST00996,139662267,015-628,Current,2025-02-04,18751.58,AUD,ACTIVE,False,2000,50000
ACC00001263,AU-CUST00996,619307497,016-137,Savings,2025-08-11,3171.63,AUD,ACTIVE,False,2000,20000
ACC00001264,AU-CUST00997,293676083,015-374,Current,2025-02-10,40536.61,AUD,ACTIVE,False,5000,100000
ACC00001265,AU-CUST00998,279450284,012-542,Current,2024-12-21,5536.57,AUD,ACTIVE,False,2000,50000
ACC00001266,AU-CUST00999,345701165,017-228,Current,2024-03-16,3380.65,AUD,ACTIVE,False,5000,50000
ACC00001267,AU-CUST01000,864094203,015-992,Current,2024-03-03,2826.66,AUD,ACTIVE,False,10000,20000
ACC00001268,AU-CUST01000,867580639,017-528,Current,2024-04-25,1360.13,AUD,ACTIVE,False,5000,100000
